Batsman,Team,Match,Year,Innings,Over_Num,Ball_Num,Ball_Position,Entry_Over,Entry_Phase,Runs_This_Ball,Is_Dot,Is_Boundary,Is_Four,Is_Six,RRreq,RRR_Range,Runs_Required,Balls_Remaining
SS Iyer,Kolkata Knight Riders,LAT20 # 13584,2024,2nd,18.0,5.0,Late (5-6),15.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,7
SS Iyer,Kolkata Knight Riders,LAT20 # 13584,2024,2nd,19.0,1.0,Early (1-2),15.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,6
SS Iyer,Kolkata Knight Riders,LAT20 # 13584,2024,2nd,19.0,2.0,Early (1-2),15.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,5
SS Iyer,Kolkata Knight Riders,LAT20 # 13584,2024,2nd,19.0,3.0,Middle (3-4),15.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,4
SS Iyer,Kolkata Knight Riders,LAT20 # 13584,2024,2nd,19.0,4.0,Middle (3-4),15.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,3
VR Iyer,Kolkata Knight Riders,LAT20 # 13584,2024,2nd,19.0,5.0,Late (5-6),19.0,Death (16-20),1.0,0,0,0,0,,No RRR,,2
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,14.0,2.0,Early (1-2),14.0,Middle (7-15),1.0,0,0,0,0,19.23,15+ RPO,109.0,34
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,14.0,6.0,Late (5-6),14.0,Middle (7-15),0.0,1,0,0,0,21.2,15+ RPO,106.0,30
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,15.0,2.0,Early (1-2),14.0,Middle (7-15),0.0,1,0,0,0,22.5,15+ RPO,105.0,28
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,15.0,3.0,Middle (3-4),14.0,Middle (7-15),0.0,1,0,0,0,23.33,15+ RPO,105.0,27
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,15.0,4.0,Middle (3-4),14.0,Middle (7-15),6.0,0,1,0,1,22.84,15+ RPO,99.0,26
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,15.0,5.0,Late (5-6),14.0,Middle (7-15),0.0,1,0,0,0,23.76,15+ RPO,99.0,25
Yudhvir Singh Charak,Lucknow Super Giants,LAT20 # 13584,2024,1st,15.0,6.0,Late (5-6),14.0,Middle (7-15),0.0,1,0,0,0,24.75,15+ RPO,99.0,24
A Samad,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,15.0,2.0,Early (1-2),15.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,28
A Samad,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,15.0,4.0,Middle (3-4),15.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,26
A Samad,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,16.0,5.0,Late (5-6),15.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,20
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,119
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,0.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,118
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,0.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,117
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,1.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,114
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,1.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,113
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,1.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,111
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,1.0,5.0,Late (5-6),0.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,110
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,1.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,109
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,2.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,107
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,2.0,4.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,104
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,3.0,1.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,101
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,3.0,3.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,99
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,3.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,97
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,3.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,96
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,5.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,87
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,5.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,86
A Sharma,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,5.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,85
H Klaasen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,10.0,4.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,56
H Klaasen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,10.0,5.0,Late (5-6),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,55
H Klaasen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,11.0,4.0,Middle (3-4),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,50
H Klaasen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,12.0,1.0,Early (1-2),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,47
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),4.0,0,1,1,0,8.57,6-9 RPO,170.0,119
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.44,6-9 RPO,166.0,118
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,0.0,3.0,Middle (3-4),0.0,Powerplay (0-6),1.0,0,0,0,0,8.46,6-9 RPO,165.0,117
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,1.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.21,6-9 RPO,156.0,114
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,1.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.28,6-9 RPO,156.0,113
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,1.0,3.0,Middle (3-4),0.0,Powerplay (0-6),4.0,0,1,1,0,8.14,6-9 RPO,152.0,112
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,1.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.0,6-9 RPO,148.0,111
IP Kishan,Mumbai Indians,LAT20 # 13588,2024,1st,1.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.07,6-9 RPO,148.0,110
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,7.0,5.0,Late (5-6),7.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,73
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,7.0,6.0,Late (5-6),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,72
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,8.0,1.0,Early (1-2),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,71
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,8.0,2.0,Early (1-2),7.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,70
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,8.0,3.0,Middle (3-4),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,69
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,8.0,5.0,Late (5-6),7.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,67
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,8.0,6.0,Late (5-6),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,66
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,9.0,1.0,Early (1-2),7.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,65
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,9.0,2.0,Early (1-2),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,64
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,9.0,3.0,Middle (3-4),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,63
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,9.0,5.0,Late (5-6),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,61
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,9.0,6.0,Late (5-6),7.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,60
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,10.0,2.0,Early (1-2),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,58
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,10.0,6.0,Late (5-6),7.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,54
K Nitish Kumar Reddy,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,11.0,1.0,Early (1-2),7.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,53
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,11.0,2.0,Early (1-2),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,52
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,11.0,3.0,Middle (3-4),11.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,51
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,11.0,5.0,Late (5-6),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,49
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,11.0,6.0,Late (5-6),11.0,Middle (7-15),2.0,0,0,0,0,,No RRR,,48
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,12.0,3.0,Middle (3-4),11.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,45
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,13.0,4.0,Middle (3-4),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,39
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,13.0,5.0,Late (5-6),11.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,38
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,14.0,2.0,Early (1-2),11.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,34
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,14.0,4.0,Middle (3-4),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,32
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,14.0,5.0,Late (5-6),11.0,Middle (7-15),6.0,0,1,0,1,,No RRR,,31
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,14.0,6.0,Late (5-6),11.0,Middle (7-15),4.0,0,1,1,0,,No RRR,,30
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,15.0,3.0,Middle (3-4),11.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,27
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,15.0,5.0,Late (5-6),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,26
M Jansen,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,15.0,6.0,Late (5-6),11.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,25
MA Agarwal,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,5.0,6.0,Late (5-6),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,84
MA Agarwal,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,6.0,3.0,Middle (3-4),5.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,81
MA Agarwal,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,6.0,5.0,Late (5-6),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,79
MA Agarwal,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,6.0,6.0,Late (5-6),5.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,78
MA Agarwal,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,7.0,3.0,Middle (3-4),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,75
MA Agarwal,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,7.0,4.0,Middle (3-4),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,74
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,1.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,8.14,6-9 RPO,148.0,109
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,2.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,8.24,6-9 RPO,147.0,107
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,2.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,8.09,6-9 RPO,143.0,106
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,2.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,8.17,6-9 RPO,143.0,105
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,2.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,8.25,6-9 RPO,143.0,104
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,2.0,5.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,8.33,6-9 RPO,143.0,103
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,2.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,8.41,6-9 RPO,143.0,102
N Dhir,Mumbai Indians,LAT20 # 13588,2024,1st,4.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,9.03,9-12 RPO,143.0,95
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,4.0,2.0,Early (1-2),4.0,Powerplay (0-6),0.0,1,0,0,0,9.12,9-12 RPO,143.0,94
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,4.0,3.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,9.16,9-12 RPO,142.0,93
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,5.0,1.0,Early (1-2),4.0,Powerplay (0-6),4.0,0,1,1,0,9.03,9-12 RPO,134.0,89
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,5.0,2.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,9.06,9-12 RPO,133.0,88
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,5.0,5.0,Late (5-6),4.0,Powerplay (0-6),4.0,0,1,1,0,8.61,6-9 RPO,122.0,85
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,5.0,6.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,8.71,6-9 RPO,122.0,84
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,6.0,5.0,Late (5-6),4.0,Powerplay (0-6),1.0,0,0,0,0,8.05,6-9 RPO,106.0,79
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,7.0,1.0,Early (1-2),4.0,Powerplay (0-6),4.0,0,1,1,0,7.48,6-9 RPO,96.0,77
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,7.0,2.0,Early (1-2),4.0,Powerplay (0-6),0.0,1,0,0,0,7.57,6-9 RPO,96.0,76
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,7.0,3.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,7.68,6-9 RPO,96.0,75
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,7.0,4.0,Middle (3-4),4.0,Powerplay (0-6),1.0,0,0,0,0,7.7,6-9 RPO,95.0,74
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,8.0,1.0,Early (1-2),4.0,Powerplay (0-6),0.0,1,0,0,0,8.02,6-9 RPO,95.0,71
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,8.0,2.0,Early (1-2),4.0,Powerplay (0-6),0.0,1,0,0,0,8.14,6-9 RPO,95.0,70
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,8.0,3.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,8.26,6-9 RPO,95.0,69
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,8.0,4.0,Middle (3-4),4.0,Powerplay (0-6),4.0,0,1,1,0,8.02,6-9 RPO,91.0,68
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,8.0,5.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,8.14,6-9 RPO,91.0,67
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,8.0,6.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,8.27,6-9 RPO,91.0,66
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,9.0,6.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,9.0,9-12 RPO,90.0,60
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,10.0,6.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,9.0,9-12 RPO,81.0,54
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,11.0,2.0,Early (1-2),4.0,Powerplay (0-6),4.0,0,1,1,0,8.76,6-9 RPO,76.0,52
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,11.0,3.0,Middle (3-4),4.0,Powerplay (0-6),1.0,0,0,0,0,8.82,6-9 RPO,75.0,51
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,11.0,6.0,Late (5-6),4.0,Powerplay (0-6),1.0,0,0,0,0,8.62,6-9 RPO,69.0,48
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,12.0,1.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,8.68,6-9 RPO,68.0,47
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,13.0,1.0,Early (1-2),4.0,Powerplay (0-6),0.0,1,0,0,0,7.71,6-9 RPO,54.0,42
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,13.0,2.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,7.75,6-9 RPO,53.0,41
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,14.0,2.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,7.76,6-9 RPO,44.0,34
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,15.0,4.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,6.92,6-9 RPO,30.0,26
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,15.0,5.0,Late (5-6),4.0,Powerplay (0-6),4.0,0,1,1,0,6.24,6-9 RPO,26.0,25
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,15.0,6.0,Late (5-6),4.0,Powerplay (0-6),1.0,0,0,0,0,6.25,6-9 RPO,25.0,24
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,16.0,1.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,6.26,6-9 RPO,24.0,23
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,16.0,4.0,Middle (3-4),4.0,Powerplay (0-6),1.0,0,0,0,0,6.0,6-9 RPO,21.0,21
NT Tilak Varma,Mumbai Indians,LAT20 # 13588,2024,1st,17.0,1.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,2.11,0-6 RPO,6.0,17
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,16.0,1.0,Early (1-2),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,24
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,16.0,2.0,Early (1-2),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,23
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,16.0,3.0,Middle (3-4),16.0,Death (16-20),6.0,0,1,0,1,,No RRR,,22
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,16.0,4.0,Middle (3-4),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,21
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,16.0,6.0,Late (5-6),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,19
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,17.0,1.0,Early (1-2),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,17
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,17.0,3.0,Middle (3-4),16.0,Death (16-20),3.0,0,0,0,0,,No RRR,,16
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,17.0,6.0,Late (5-6),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,13
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,18.0,2.0,Early (1-2),16.0,Death (16-20),4.0,0,1,1,0,,No RRR,,10
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,18.0,3.0,Middle (3-4),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,9
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,18.0,4.0,Middle (3-4),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,8
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,18.0,6.0,Late (5-6),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,6
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,19.0,1.0,Early (1-2),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,6
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,19.0,2.0,Early (1-2),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,5
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,19.0,4.0,Middle (3-4),16.0,Death (16-20),2.0,0,0,0,0,,No RRR,,3
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,19.0,5.0,Late (5-6),16.0,Death (16-20),6.0,0,1,0,1,,No RRR,,2
PJ Cummins,Sunrisers Hyderabad,LAT20 # 13588,2024,2nd,19.0,6.0,Late (5-6),16.0,Death (16-20),4.0,0,1,1,0,,No RRR,,1
RG Sharma,Mumbai Indians,LAT20 # 13588,2024,1st,0.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,8.53,6-9 RPO,165.0,116
RG Sharma,Mumbai Indians,LAT20 # 13588,2024,1st,0.0,5.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,8.4,6-9 RPO,161.0,115
RG Sharma,Mumbai Indians,LAT20 # 13588,2024,1st,0.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,8.47,6-9 RPO,161.0,114
RG Sharma,Mumbai Indians,LAT20 # 13588,2024,1st,3.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.49,6-9 RPO,143.0,101
RG Sharma,Mumbai Indians,LAT20 # 13588,2024,1st,3.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,8.58,6-9 RPO,143.0,100
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,3.0,3.0,Middle (3-4),3.0,Powerplay (0-6),0.0,1,0,0,0,8.66,6-9 RPO,143.0,99
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,3.0,4.0,Middle (3-4),3.0,Powerplay (0-6),0.0,1,0,0,0,8.75,6-9 RPO,143.0,98
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,3.0,5.0,Late (5-6),3.0,Powerplay (0-6),0.0,1,0,0,0,8.84,6-9 RPO,143.0,97
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,3.0,6.0,Late (5-6),3.0,Powerplay (0-6),0.0,1,0,0,0,8.93,6-9 RPO,143.0,96
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,4.0,4.0,Middle (3-4),3.0,Powerplay (0-6),0.0,1,0,0,0,9.26,9-12 RPO,142.0,92
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,4.0,5.0,Late (5-6),3.0,Powerplay (0-6),4.0,0,1,1,0,9.09,9-12 RPO,138.0,91
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,4.0,6.0,Late (5-6),3.0,Powerplay (0-6),0.0,1,0,0,0,9.2,9-12 RPO,138.0,90
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,5.0,3.0,Middle (3-4),3.0,Powerplay (0-6),6.0,0,1,0,1,8.75,6-9 RPO,127.0,87
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,5.0,4.0,Middle (3-4),3.0,Powerplay (0-6),1.0,0,0,0,0,8.79,6-9 RPO,126.0,86
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,6.0,1.0,Early (1-2),3.0,Powerplay (0-6),4.0,0,1,1,0,8.53,6-9 RPO,118.0,83
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,6.0,2.0,Early (1-2),3.0,Powerplay (0-6),4.0,0,1,1,0,8.34,6-9 RPO,114.0,82
SA Yadav,Mumbai Indians,LAT20 # 13588,2024,1st,6.0,3.0,Middle (3-4),3.0,Powerplay (0-6),6.0,0,1,0,1,8.0,6-9 RPO,108.0,81
